idstatefrom,idaction,idstateto,idoutcome,probability,reward
10,1,11,55,0.5322566764538628,0
10,1,11,56,0.6999814422818276,0
10,1,11,57,0.7826714283749243,0
10,1,11,58,0.6793765096800405,0
10,1,11,59,0.6572107595769415,0
10,1,11,60,0.7829191294624844,0
10,1,11,61,0.689408801515038,0
10,1,11,62,0.513683736746103,0
10,1,11,63,0.690044060379112,0
10,1,11,64,0.37926114425552726,0
10,1,11,65,0.3901433340895728,0
10,1,11,66,0.7039765007679414,0
10,1,11,67,0.7357626000604776,0
10,1,11,68,0.7010950631977959,0
10,1,11,69,0.7486504283119133,0
10,1,11,70,0.841957194582646,0
10,1,11,71,0.3290315696660945,0
10,1,11,72,0.6043346435169198,0
10,1,11,73,0.5612147788643687,0
10,1,11,74,0.6488057185268153,0
10,1,11,75,0.6200510758928218,0
10,1,11,76,0.39606962840941645,0
10,1,11,77,0.6039444161780384,0
10,1,11,78,0.6999529335718067,0
10,1,11,79,0.4353245511981591,0
10,1,11,80,0.3540154502745303,0
10,1,11,81,0.6673316543483465,0
10,1,11,82,0.5397917013382377,0
10,1,11,83,0.7204154732379868,0
10,1,11,84,0.4049181899059131,0
10,1,11,85,0.6037099312556181,0
10,1,11,86,0.7040234412248567,0
10,1,11,87,0.7236170055767711,0
10,1,11,88,0.6760549619684114,0
10,1,11,89,0.7132076681081082,0
10,1,11,90,0.393345094051731,0
10,1,11,91,0.729532171701451,0
10,1,11,92,0.7523640333693339,0
10,1,11,93,0.5402148866336454,0
10,1,11,94,0.4074369587233585,0
10,1,11,95,0.48037865165509086,0
10,1,11,96,0.30576242290267125,0
10,1,11,97,0.7670140195004796,0
10,1,11,98,0.4314831107494515,0
10,1,11,99,0.669387389200332,0
11,0,10,0,1,5
11,0,10,1,1,5
11,0,10,2,1,5
11,0,10,3,1,5
11,0,10,4,1,5
11,0,10,5,1,5
11,0,10,6,1,5
11,0,10,7,1,5
11,0,10,8,1,5
11,0,10,9,1,5
11,0,10,10,1,5
11,0,10,11,1,5
11,0,10,12,1,5
11,0,10,13,1,5
11,0,10,14,1,5
11,0,10,15,1,5
11,0,10,16,1,5
11,0,10,17,1,5
11,0,10,18,1,5
11,0,10,19,1,5
11,0,10,20,1,5
11,0,10,21,1,5
11,0,10,22,1,5
11,0,10,23,1,5
11,0,10,24,1,5
11,0,10,25,1,5
11,0,10,26,1,5
11,0,10,27,1,5
11,0,10,28,1,5
11,0,10,29,1,5
11,0,10,30,1,5
11,0,10,31,1,5
11,0,10,32,1,5
11,0,10,33,1,5
11,0,10,34,1,5
11,0,10,35,1,5
11,0,10,36,1,5
11,0,10,37,1,5
11,0,10,38,1,5
11,0,10,39,1,5
11,0,10,40,1,5
11,0,10,41,1,5
11,0,10,42,1,5
11,0,10,43,1,5
11,0,10,44,1,5
11,0,10,45,1,5
11,0,10,46,1,5
11,0,10,47,1,5
11,0,10,48,1,5
11,0,10,49,1,5
11,0,10,50,1,5
11,0,10,51,1,5
11,0,10,52,1,5
11,0,10,53,1,5
11,0,10,54,1,5
11,0,10,55,1,5
11,0,10,56,1,5
11,0,10,57,1,5
11,0,10,58,1,5
11,0,10,59,1,5
11,0,10,60,1,5
11,0,10,61,1,5
11,0,10,62,1,5
11,0,10,63,1,5
11,0,10,64,1,5
11,0,10,65,1,5
11,0,10,66,1,5
11,0,10,67,1,5
11,0,10,68,1,5
11,0,10,69,1,5
11,0,10,70,1,5
11,0,10,71,1,5
11,0,10,72,1,5
11,0,10,73,1,5
11,0,10,74,1,5
11,0,10,75,1,5
11,0,10,76,1,5
11,0,10,77,1,5
11,0,10,78,1,5
11,0,10,79,1,5
11,0,10,80,1,5
11,0,10,81,1,5
11,0,10,82,1,5
11,0,10,83,1,5
11,0,10,84,1,5
11,0,10,85,1,5
11,0,10,86,1,5
11,0,10,87,1,5
11,0,10,88,1,5
11,0,10,89,1,5
11,0,10,90,1,5
11,0,10,91,1,5
11,0,10,92,1,5
11,0,10,93,1,5
11,0,10,94,1,5
11,0,10,95,1,5
11,0,10,96,1,5
11,0,10,97,1,5
11,0,10,98,1,5
11,0,10,99,1,5
11,1,10,0,0.13702897677270842,0
11,1,10,1,0.062128712685999045,0
11,1,10,2,0.16338687314911501,0
11,1,10,3,0.008845046193583858,0
11,1,10,4,0.04348938725746925,0
11,1,10,5,0.03130106850595385,0
11,1,10,6,0.4330822313003017,0
11,1,10,7,0.05762421489450092,0
11,1,10,8,0.10359777985366359,0
11,1,10,9,0.14885115493315518,0
11,1,10,10,0.35919949136507984,0
11,1,10,11,0.013745035608272754,0
11,1,10,12,0.2952884866818282,0
11,1,10,13,0.062311529156533194,0
11,1,10,14,0.04500915913932361,0
11,1,10,15,0.06797785898225048,0
11,1,10,16,0.10597549676601375,0
11,1,10,17,0.011876629487416157,0
11,1,10,18,0.08439421436391574,0
11,1,10,19,0.00639520441945956,0
11,1,10,20,0.24727465555657652,0
11,1,10,21,0.11273228432162766,0
11,1,10,22,0.019583607809294253,0
11,1,10,23,0.15410156618273796,0
11,1,10,24,0.08074514665182601,0
11,1,10,25,0.0225703562673067,0
11,1,10,26,0.034680452610357855,0
11,1,10,27,0.15246373537505675,0
11,1,10,28,0.01758098858161179,0
11,1,10,29,0.031155696407783817,0
11,1,10,30,0.1291998726966508,0
11,1,10,31,0.12305969656032037,0
11,1,10,32,0.009203290014483282,0
11,1,10,33,0.039125559373521857,0
11,1,10,34,0.41271734242884833,0
11,1,10,35,0.3921242607679603,0
11,1,10,36,0.18970119585506967,0
11,1,10,37,0.25010392774873963,0
11,1,10,38,0.596683964084294,0
11,1,10,39,0.15265067937331653,0
11,1,10,40,0.1786391784633191,0
11,1,10,41,0.1262733319788241,0
11,1,10,42,0.0408144427403299,0
11,1,10,43,0.0774800342163842,0
11,1,10,44,0.07755984630204006,0
11,1,10,45,0.17474946833724028,0
11,1,10,46,0.05599988588304713,0
11,1,10,47,0.13748026473064595,0
11,1,10,48,0.006197999676111835,0
11,1,10,49,0.044616191025025925,0
11,1,10,50,0.051361564791937334,0
11,1,10,51,0.3508076866960153,0
11,1,10,52,0.007756352847319261,0
11,1,10,53,0.027256919165868976,0
11,1,10,54,0.0533187920051103,0
11,1,10,55,0.035053000130256196,0
11,1,10,56,0.06464791317510032,0
11,1,10,57,0.0951733256725692,0
11,1,10,58,0.13141728032187866,0
11,1,10,59,0.05247814060446665,0
11,1,10,60,0.017729670307937807,0
11,1,10,61,0.026803622286794327,0
11,1,10,62,0.3211622666453102,0
11,1,10,63,0.07896040452480396,0
11,1,10,64,0.15268790611728228,0
11,1,10,65,0.2105245900767993,0
11,1,10,66,0.03096188941007087,0
11,1,10,67,0.13361722960480676,0
11,1,10,68,0.004924928348838657,0
11,1,10,69,0.1421761257879372,0
11,1,10,70,0.018872770548252264,0
11,1,10,71,0.18951775449522187,0
11,1,10,72,0.07602694613142796,0
11,1,10,73,0.2368436572427486,0
11,1,10,74,0.10746286758630029,0
11,1,10,75,0.03469208813324015,0
11,1,10,76,0.04771929502591881,0
11,1,10,77,0.051018007902366797,0
11,1,10,78,0.025522413971790867,0
11,1,10,79,0.4720511926211353,0
11,1,10,80,0.15592901833754028,0
11,1,10,81,0.10017920325449878,0
11,1,10,82,0.16238410801864214,0
11,1,10,83,0.06805089551993333,0
11,1,10,84,0.2646636820295594,0
11,1,10,85,0.11736435131109023,0
11,1,10,86,0.16582602779528968,0
11,1,10,87,0.08493934908891722,0
11,1,10,88,0.04556271965057329,0
11,1,10,89,0.007223724735676858,0
11,1,10,90,0.44584536470013103,0
11,1,10,91,0.1284973240167491,0
11,1,10,92,0.0188739180079922,0
11,1,10,93,0.26380493947962824,0
11,1,10,94,0.2295841830961287,0
11,1,10,95,0.11178256760788724,0
11,1,10,96,0.5290914308302583,0
11,1,10,97,0.14142066558259186,0
11,1,10,98,0.27465532112142094,0
11,1,10,99,0.043247783621554965,0
11,1,11,0,0.28462838882216057,0
11,1,11,1,0.08162449700219539,0
11,1,11,2,0.21070675658909127,0
11,1,11,3,0.02788281205904709,0
11,1,11,4,0.16039417846112242,0
11,1,11,5,0.24611101934119192,0
11,1,11,6,0.07415342209997995,0
11,1,11,7,0.019040450512001376,0
11,1,11,8,0.2688628453358173,0
11,1,11,9,0.2864562384914491,0
11,1,11,10,0.32646994778566335,0
11,1,11,11,0.30440660055377494,0
11,1,11,12,0.20097777359260666,0
11,1,11,13,0.25015530589956847,0
11,1,11,14,0.38204069224699416,0
11,1,11,15,0.5500711885560539,0
11,1,11,16,0.4656941955342137,0
11,1,11,17,0.26543259913632383,0
11,1,11,18,0.10437798958120797,0
11,1,11,19,0.5079553749011599,0
11,1,11,20,0.23545702767793214,0
11,1,11,21,0.03398924511732232,0
11,1,11,22,0.2056256970848855,0
11,1,11,23,0.21105117502326937,0
11,1,11,24,0.2392557537904401,0
11,1,11,25,0.10687489345543401,0
11,1,11,26,0.2974992929659969,0
11,1,11,27,0.11875627392421281,0
11,1,11,28,0.3720445421608765,0
11,1,11,29,0.2782873082790546,0
11,1,11,30,0.10711244572312759,0
11,1,11,31,0.02727140695697842,0
11,1,11,32,0.1531916137620254,0
11,1,11,33,0.3197016959886039,0
11,1,11,34,0.2762403532035659,0
11,1,11,35,0.1983655288288505,0
11,1,11,36,0.33482814797552884,0
11,1,11,37,0.24097536183545512,0
11,1,11,38,0.12425621813048274,0
11,1,11,39,0.3040107777942013,0
11,1,11,40,0.0799575169948863,0
11,1,11,41,0.630563916415941,0
11,1,11,42,0.5754573908342571,0
11,1,11,43,0.5654861143941685,0
11,1,11,44,0.24404127050222696,0
11,1,11,45,0.20053275551596655,0
11,1,11,46,0.2515156331815347,0
11,1,11,47,0.3994488501685542,0
11,1,11,48,0.573451991631696,0
11,1,11,49,0.32341810740371224,0
11,1,11,50,0.23000605575353236,0
11,1,11,51,0.1453561828153368,0
11,1,11,52,0.15106762459197606,0
11,1,11,53,0.40521447566194274,0
11,1,11,54,0.33148976291484894,0
11,1,11,55,0.432690323415881,0
11,1,11,56,0.2353706445430721,0
11,1,11,57,0.12215524595250653,0
11,1,11,58,0.18920620999808077,0
11,1,11,59,0.29031109981859177,0
11,1,11,60,0.1993512002295778,0
11,1,11,61,0.2837875761981676,0
11,1,11,62,0.16515399660858682,0
11,1,11,63,0.23099553509608411,0
11,1,11,64,0.4680509496271905,0
11,1,11,65,0.399332075833628,0
11,1,11,66,0.26506160982198773,0
11,1,11,67,0.13062017033471565,0
11,1,11,68,0.2939800084533653,0
11,1,11,69,0.10917344590014944,0
11,1,11,70,0.1391700348691018,0
11,1,11,71,0.4814506758386836,0
11,1,11,72,0.3196384103516523,0
11,1,11,73,0.20194156389288284,0
11,1,11,74,0.24373141388688435,0
11,1,11,75,0.3452568359739379,0
11,1,11,76,0.5562110765646647,0
11,1,11,77,0.3450375759195947,0
11,1,11,78,0.27452465245640245,0
11,1,11,79,0.09262425618070565,0
11,1,11,80,0.4900555313879294,0
11,1,11,81,0.23248914239715474,0
11,1,11,82,0.2978241906431201,0
11,1,11,83,0.2115336312420798,0
11,1,11,84,0.3304181280645274,0
11,1,11,85,0.27892571743329175,0
11,1,11,86,0.1301505309798536,0
11,1,11,87,0.1914436453343117,0
11,1,11,88,0.27838231838101535,0
11,1,11,89,0.27956860715621495,0
11,1,11,90,0.1608095412481381,0
11,1,11,91,0.14197050428179978,0
11,1,11,92,0.2287620486226739,0
11,1,11,93,0.19598017388672653,0
11,1,11,94,0.36297885818051273,0
11,1,11,95,0.407838780737022,0
11,1,11,96,0.16514614626707033,0
11,1,11,97,0.09156531491692856,0
11,1,11,98,0.29386156812912756,0
11,1,11,99,0.28736482717811307,0
11,1,12,0,0.578342634405131,0
11,1,12,1,0.8562467903118056,0
11,1,12,2,0.6259063702617937,0
11,1,12,3,0.963272141747369,0
11,1,12,4,0.7961164342814084,0
11,1,12,5,0.7225879121528542,0
11,1,12,6,0.49276434659971835,0
11,1,12,7,0.9233353345934978,0
11,1,12,8,0.6275393748105191,0
11,1,12,9,0.5646926065753958,0
11,1,12,10,0.31433056084925676,0
11,1,12,11,0.6818483638379523,0
11,1,12,12,0.5037337397255652,0
11,1,12,13,0.6875331649438983,0
11,1,12,14,0.5729501486136823,0
11,1,12,15,0.3819509524616956,0
11,1,12,16,0.4283303076997725,0
11,1,12,17,0.72269077137626,0
11,1,12,18,0.8112277960548763,0
11,1,12,19,0.48564942067938055,0
11,1,12,20,0.5172683167654912,0
11,1,12,21,0.8532784705610501,0
11,1,12,22,0.7747906951058203,0
11,1,12,23,0.6348472587939926,0
11,1,12,24,0.6799990995577339,0
11,1,12,25,0.8705547502772594,0
11,1,12,26,0.6678202544236452,0
11,1,12,27,0.7287799907007305,0
11,1,12,28,0.6103744692575118,0
11,1,12,29,0.6905569953131616,0
11,1,12,30,0.7636876815802216,0
11,1,12,31,0.8496688964827013,0
11,1,12,32,0.8376050962234913,0
11,1,12,33,0.6411727446378742,0
11,1,12,34,0.3110423043675858,0
11,1,12,35,0.40951021040318925,0
11,1,12,36,0.47547065616940165,0
11,1,12,37,0.5089207104158051,0
11,1,12,38,0.27905981778522315,0
11,1,12,39,0.5433385428324823,0
11,1,12,40,0.7414033045417946,0
11,1,12,41,0.24316275160523493,0
11,1,12,42,0.38372816642541313,0
11,1,12,43,0.3570338513894474,0
11,1,12,44,0.678398883195733,0
11,1,12,45,0.6247177761467931,0
11,1,12,46,0.6924844809354181,0
11,1,12,47,0.46307088510079986,0
11,1,12,48,0.4203500086921922,0
11,1,12,49,0.6319657015712619,0
11,1,12,50,0.7186323794545303,0
11,1,12,51,0.5038361304886477,0
11,1,12,52,0.8411760225607047,0
11,1,12,53,0.5675286051721883,0
11,1,12,54,0.6151914450800409,0
11,1,12,55,0.5322566764538628,0
11,1,12,56,0.6999814422818276,0
11,1,12,57,0.7826714283749243,0
11,1,12,58,0.6793765096800405,0
11,1,12,59,0.6572107595769415,0
11,1,12,60,0.7829191294624844,0
11,1,12,61,0.689408801515038,0
11,1,12,62,0.513683736746103,0
11,1,12,63,0.690044060379112,0
11,1,12,64,0.37926114425552726,0
11,1,12,65,0.3901433340895728,0
11,1,12,66,0.7039765007679414,0
11,1,12,67,0.7357626000604776,0
11,1,12,68,0.7010950631977959,0
11,1,12,69,0.7486504283119133,0
11,1,12,70,0.841957194582646,0
11,1,12,71,0.3290315696660945,0
11,1,12,72,0.6043346435169198,0
11,1,12,73,0.5612147788643687,0
11,1,12,74,0.6488057185268153,0
11,1,12,75,0.6200510758928218,0
11,1,12,76,0.39606962840941645,0
11,1,12,77,0.6039444161780384,0
11,1,12,78,0.6999529335718067,0
11,1,12,79,0.4353245511981591,0
11,1,12,80,0.3540154502745303,0
11,1,12,81,0.6673316543483465,0
11,1,12,82,0.5397917013382377,0
11,1,12,83,0.7204154732379868,0
11,1,12,84,0.4049181899059131,0
11,1,12,85,0.6037099312556181,0
11,1,12,86,0.7040234412248567,0
11,1,12,87,0.7236170055767711,0
11,1,12,88,0.6760549619684114,0
11,1,12,89,0.7132076681081082,0
11,1,12,90,0.393345094051731,0
11,1,12,91,0.729532171701451,0
11,1,12,92,0.7523640333693339,0
11,1,12,93,0.5402148866336454,0
11,1,12,94,0.4074369587233585,0
11,1,12,95,0.48037865165509086,0
11,1,12,96,0.30576242290267125,0
11,1,12,97,0.7670140195004796,0
11,1,12,98,0.4314831107494515,0
11,1,12,99,0.669387389200332,0
12,0,11,0,1,5
12,0,11,1,1,5
12,0,11,2,1,5
12,0,11,3,1,5
12,0,11,4,1,5
12,0,11,5,1,5
12,0,11,6,1,5
12,0,11,7,1,5
12,0,11,8,1,5
12,0,11,9,1,5
12,0,11,10,1,5
12,0,11,11,1,5
12,0,11,12,1,5
12,0,11,13,1,5
12,0,11,14,1,5
12,0,11,15,1,5
12,0,11,16,1,5
12,0,11,17,1,5
12,0,11,18,1,5
12,0,11,19,1,5
12,0,11,20,1,5
12,0,11,21,1,5
12,0,11,22,1,5
12,0,11,23,1,5
12,0,11,24,1,5
12,0,11,25,1,5
12,0,11,26,1,5
12,0,11,27,1,5
12,0,11,28,1,5
12,0,11,29,1,5
12,0,11,30,1,5
12,0,11,31,1,5
12,0,11,32,1,5
12,0,11,33,1,5
12,0,11,34,1,5
12,0,11,35,1,5
12,0,11,36,1,5
12,0,11,37,1,5
12,0,11,38,1,5
12,0,11,39,1,5
12,0,11,40,1,5
12,0,11,41,1,5
12,0,11,42,1,5
12,0,11,43,1,5
12,0,11,44,1,5
12,0,11,45,1,5
12,0,11,46,1,5
12,0,11,47,1,5
12,0,11,48,1,5
12,0,11,49,1,5
12,0,11,50,1,5
12,0,11,51,1,5
12,0,11,52,1,5
12,0,11,53,1,5
12,0,11,54,1,5
12,0,11,55,1,5
12,0,11,56,1,5
12,0,11,57,1,5
12,0,11,58,1,5
12,0,11,59,1,5
12,0,11,60,1,5
12,0,11,61,1,5
12,0,11,62,1,5
12,0,11,63,1,5
12,0,11,64,1,5
12,0,11,65,1,5
12,0,11,66,1,5
12,0,11,67,1,5
12,0,11,68,1,5
12,0,11,69,1,5
12,0,11,70,1,5
12,0,11,71,1,5
12,0,11,72,1,5
12,0,11,73,1,5
12,0,11,74,1,5
12,0,11,75,1,5
12,0,11,76,1,5
12,0,11,77,1,5
12,0,11,78,1,5
12,0,11,79,1,5
12,0,11,80,1,5
12,0,11,81,1,5
12,0,11,82,1,5
12,0,11,83,1,5
12,0,11,84,1,5
12,0,11,85,1,5
12,0,11,86,1,5
12,0,11,87,1,5
12,0,11,88,1,5
12,0,11,89,1,5
12,0,11,90,1,5
12,0,11,91,1,5
12,0,11,92,1,5
12,0,11,93,1,5
12,0,11,94,1,5
12,0,11,95,1,5
12,0,11,96,1,5
12,0,11,97,1,5
12,0,11,98,1,5
12,0,11,99,1,5
12,1,11,0,0.13702897677270842,0
12,1,11,1,0.062128712685999045,0
12,1,11,2,0.16338687314911501,0
12,1,11,3,0.008845046193583858,0
12,1,11,4,0.04348938725746925,0
12,1,11,5,0.03130106850595385,0
12,1,11,6,0.4330822313003017,0
12,1,11,7,0.05762421489450092,0
12,1,11,8,0.10359777985366359,0
12,1,11,9,0.14885115493315518,0
12,1,11,10,0.35919949136507984,0
12,1,11,11,0.013745035608272754,0
12,1,11,12,0.2952884866818282,0
12,1,11,13,0.062311529156533194,0
12,1,11,14,0.04500915913932361,0
12,1,11,15,0.06797785898225048,0
12,1,11,16,0.10597549676601375,0
12,1,11,17,0.011876629487416157,0
12,1,11,18,0.08439421436391574,0
12,1,11,19,0.00639520441945956,0
12,1,11,20,0.24727465555657652,0
12,1,11,21,0.11273228432162766,0
12,1,11,22,0.019583607809294253,0
12,1,11,23,0.15410156618273796,0
12,1,11,24,0.08074514665182601,0
12,1,11,25,0.0225703562673067,0
12,1,11,26,0.034680452610357855,0
12,1,11,27,0.15246373537505675,0
12,1,11,28,0.01758098858161179,0
12,1,11,29,0.031155696407783817,0
12,1,11,30,0.1291998726966508,0
12,1,11,31,0.12305969656032037,0
12,1,11,32,0.009203290014483282,0
12,1,11,33,0.039125559373521857,0
12,1,11,34,0.41271734242884833,0
12,1,11,35,0.3921242607679603,0
12,1,11,36,0.18970119585506967,0
12,1,11,37,0.25010392774873963,0
12,1,11,38,0.596683964084294,0
12,1,11,39,0.15265067937331653,0
12,1,11,40,0.1786391784633191,0
12,1,11,41,0.1262733319788241,0
12,1,11,42,0.0408144427403299,0
12,1,11,43,0.0774800342163842,0
12,1,11,44,0.07755984630204006,0
12,1,11,45,0.17474946833724028,0
12,1,11,46,0.05599988588304713,0
12,1,11,47,0.13748026473064595,0
12,1,11,48,0.006197999676111835,0
12,1,11,49,0.044616191025025925,0
12,1,11,50,0.051361564791937334,0
12,1,11,51,0.3508076866960153,0
12,1,11,52,0.007756352847319261,0
12,1,11,53,0.027256919165868976,0
12,1,11,54,0.0533187920051103,0
12,1,11,55,0.035053000130256196,0
12,1,11,56,0.06464791317510032,0
12,1,11,57,0.0951733256725692,0
12,1,11,58,0.13141728032187866,0
12,1,11,59,0.05247814060446665,0
12,1,11,60,0.017729670307937807,0
12,1,11,61,0.026803622286794327,0
12,1,11,62,0.3211622666453102,0
12,1,11,63,0.07896040452480396,0
12,1,11,64,0.15268790611728228,0
12,1,11,65,0.2105245900767993,0
12,1,11,66,0.03096188941007087,0
12,1,11,67,0.13361722960480676,0
12,1,11,68,0.004924928348838657,0
12,1,11,69,0.1421761257879372,0
12,1,11,70,0.018872770548252264,0
12,1,11,71,0.18951775449522187,0
12,1,11,72,0.07602694613142796,0
12,1,11,73,0.2368436572427486,0
12,1,11,74,0.10746286758630029,0
12,1,11,75,0.03469208813324015,0
12,1,11,76,0.04771929502591881,0
12,1,11,77,0.051018007902366797,0
12,1,11,78,0.025522413971790867,0
12,1,11,79,0.4720511926211353,0
12,1,11,80,0.15592901833754028,0
12,1,11,81,0.10017920325449878,0
12,1,11,82,0.16238410801864214,0
12,1,11,83,0.06805089551993333,0
12,1,11,84,0.2646636820295594,0
12,1,11,85,0.11736435131109023,0
12,1,11,86,0.16582602779528968,0
12,1,11,87,0.08493934908891722,0
12,1,11,88,0.04556271965057329,0
12,1,11,89,0.007223724735676858,0
12,1,11,90,0.44584536470013103,0
12,1,11,91,0.1284973240167491,0
12,1,11,92,0.0188739180079922,0
12,1,11,93,0.26380493947962824,0
12,1,11,94,0.2295841830961287,0
12,1,11,95,0.11178256760788724,0
12,1,11,96,0.5290914308302583,0
12,1,11,97,0.14142066558259186,0
12,1,11,98,0.27465532112142094,0
12,1,11,99,0.043247783621554965,0
12,1,12,0,0.28462838882216057,0
12,1,12,1,0.08162449700219539,0
12,1,12,2,0.21070675658909127,0
12,1,12,3,0.02788281205904709,0
12,1,12,4,0.16039417846112242,0
12,1,12,5,0.24611101934119192,0
12,1,12,6,0.07415342209997995,0
12,1,12,7,0.019040450512001376,0
12,1,12,8,0.2688628453358173,0
12,1,12,9,0.2864562384914491,0
12,1,12,10,0.32646994778566335,0
12,1,12,11,0.30440660055377494,0
12,1,12,12,0.20097777359260666,0
12,1,12,13,0.25015530589956847,0
12,1,12,14,0.38204069224699416,0
12,1,12,15,0.5500711885560539,0
12,1,12,16,0.4656941955342137,0
12,1,12,17,0.26543259913632383,0
12,1,12,18,0.10437798958120797,0
12,1,12,19,0.5079553749011599,0
12,1,12,20,0.23545702767793214,0
12,1,12,21,0.03398924511732232,0
12,1,12,22,0.2056256970848855,0
12,1,12,23,0.21105117502326937,0
12,1,12,24,0.2392557537904401,0
12,1,12,25,0.10687489345543401,0
12,1,12,26,0.2974992929659969,0
12,1,12,27,0.11875627392421281,0
12,1,12,28,0.3720445421608765,0
12,1,12,29,0.2782873082790546,0
12,1,12,30,0.10711244572312759,0
12,1,12,31,0.02727140695697842,0
12,1,12,32,0.1531916137620254,0
12,1,12,33,0.3197016959886039,0
12,1,12,34,0.2762403532035659,0
12,1,12,35,0.1983655288288505,0
12,1,12,36,0.33482814797552884,0
12,1,12,37,0.24097536183545512,0
12,1,12,38,0.12425621813048274,0
12,1,12,39,0.3040107777942013,0
12,1,12,40,0.0799575169948863,0
12,1,12,41,0.630563916415941,0
12,1,12,42,0.5754573908342571,0
12,1,12,43,0.5654861143941685,0
12,1,12,44,0.24404127050222696,0
12,1,12,45,0.20053275551596655,0
12,1,12,46,0.2515156331815347,0
12,1,12,47,0.3994488501685542,0
12,1,12,48,0.573451991631696,0
12,1,12,49,0.32341810740371224,0
12,1,12,50,0.23000605575353236,0
12,1,12,51,0.1453561828153368,0
12,1,12,52,0.15106762459197606,0
12,1,12,53,0.40521447566194274,0
12,1,12,54,0.33148976291484894,0
12,1,12,55,0.432690323415881,0
12,1,12,56,0.2353706445430721,0
12,1,12,57,0.12215524595250653,0
12,1,12,58,0.18920620999808077,0
12,1,12,59,0.29031109981859177,0
12,1,12,60,0.1993512002295778,0
12,1,12,61,0.2837875761981676,0
12,1,12,62,0.16515399660858682,0
12,1,12,63,0.23099553509608411,0
12,1,12,64,0.4680509496271905,0
12,1,12,65,0.399332075833628,0
12,1,12,66,0.26506160982198773,0
12,1,12,67,0.13062017033471565,0
12,1,12,68,0.2939800084533653,0
12,1,12,69,0.10917344590014944,0
12,1,12,70,0.1391700348691018,0
12,1,12,71,0.4814506758386836,0
12,1,12,72,0.3196384103516523,0
12,1,12,73,0.20194156389288284,0
12,1,12,74,0.24373141388688435,0
12,1,12,75,0.3452568359739379,0
12,1,12,76,0.5562110765646647,0
12,1,12,77,0.3450375759195947,0
12,1,12,78,0.27452465245640245,0
12,1,12,79,0.09262425618070565,0
12,1,12,80,0.4900555313879294,0
12,1,12,81,0.23248914239715474,0
12,1,12,82,0.2978241906431201,0
12,1,12,83,0.2115336312420798,0
12,1,12,84,0.3304181280645274,0
12,1,12,85,0.27892571743329175,0
12,1,12,86,0.1301505309798536,0
12,1,12,87,0.1914436453343117,0
12,1,12,88,0.27838231838101535,0
12,1,12,89,0.27956860715621495,0
12,1,12,90,0.1608095412481381,0
12,1,12,91,0.14197050428179978,0
12,1,12,92,0.2287620486226739,0
12,1,12,93,0.19598017388672653,0
12,1,12,94,0.36297885818051273,0
12,1,12,95,0.407838780737022,0
12,1,12,96,0.16514614626707033,0
12,1,12,97,0.09156531491692856,0
12,1,12,98,0.29386156812912756,0
12,1,12,99,0.28736482717811307,0
12,1,13,0,0.578342634405131,0
12,1,13,1,0.8562467903118056,0
12,1,13,2,0.6259063702617937,0
12,1,13,3,0.963272141747369,0
12,1,13,4,0.7961164342814084,0
12,1,13,5,0.7225879121528542,0
12,1,13,6,0.49276434659971835,0
12,1,13,7,0.9233353345934978,0
12,1,13,8,0.6275393748105191,0
12,1,13,9,0.5646926065753958,0
12,1,13,10,0.31433056084925676,0
12,1,13,11,0.6818483638379523,0
12,1,13,12,0.5037337397255652,0
12,1,13,13,0.6875331649438983,0
12,1,13,14,0.5729501486136823,0
12,1,13,15,0.3819509524616956,0
12,1,13,16,0.4283303076997725,0
12,1,13,17,0.72269077137626,0
12,1,13,18,0.8112277960548763,0
12,1,13,19,0.48564942067938055,0
12,1,13,20,0.5172683167654912,0
12,1,13,21,0.8532784705610501,0
12,1,13,22,0.7747906951058203,0
12,1,13,23,0.6348472587939926,0
12,1,13,24,0.6799990995577339,0
12,1,13,25,0.8705547502772594,0
12,1,13,26,0.6678202544236452,0
12,1,13,27,0.7287799907007305,0
12,1,13,28,0.6103744692575118,0
12,1,13,29,0.6905569953131616,0
12,1,13,30,0.7636876815802216,0
12,1,13,31,0.8496688964827013,0
12,1,13,32,0.8376050962234913,0
12,1,13,33,0.6411727446378742,0
12,1,13,34,0.3110423043675858,0
12,1,13,35,0.40951021040318925,0
12,1,13,36,0.47547065616940165,0
12,1,13,37,0.5089207104158051,0
12,1,13,38,0.27905981778522315,0
12,1,13,39,0.5433385428324823,0
12,1,13,40,0.7414033045417946,0
12,1,13,41,0.24316275160523493,0
12,1,13,42,0.38372816642541313,0
12,1,13,43,0.3570338513894474,0
12,1,13,44,0.678398883195733,0
12,1,13,45,0.6247177761467931,0
12,1,13,46,0.6924844809354181,0
12,1,13,47,0.46307088510079986,0
12,1,13,48,0.4203500086921922,0
12,1,13,49,0.6319657015712619,0
12,1,13,50,0.7186323794545303,0
12,1,13,51,0.5038361304886477,0
12,1,13,52,0.8411760225607047,0
12,1,13,53,0.5675286051721883,0
12,1,13,54,0.6151914450800409,0
12,1,13,55,0.5322566764538628,0
12,1,13,56,0.6999814422818276,0
12,1,13,57,0.7826714283749243,0
12,1,13,58,0.6793765096800405,0
12,1,13,59,0.6572107595769415,0
12,1,13,60,0.7829191294624844,0
12,1,13,61,0.689408801515038,0
12,1,13,62,0.513683736746103,0
12,1,13,63,0.690044060379112,0
12,1,13,64,0.37926114425552726,0
12,1,13,65,0.3901433340895728,0
